customerID,churn_probability,predicted_churn,actual_churn,split,Contract,PaymentMethod,InternetService,tenure,MonthlyCharges
3761-FLYZI,0.408312,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,65,108.8
2058-DCJBE,0.683992,1,1,train,Month-to-month,Electronic check,Fiber optic,5,69.75
5364-XYIRR,0.669004,1,1,train,Month-to-month,Electronic check,Fiber optic,51,94.65
4829-AUOAX,0.307541,1,1,test,Month-to-month,Bank transfer (automatic),Fiber optic,46,96.05
1219-NNDDO,0.711764,1,0,train,Month-to-month,Electronic check,Fiber optic,9,76.85
8388-DMKAE,0.039161,0,0,train,Two year,Mailed check,No,8,20.25
4403-BWPAY,0.089501,0,0,train,One year,Credit card (automatic),No,14,24.8
9659-QEQSY,0.326627,1,0,train,Month-to-month,Electronic check,Fiber optic,45,115.65
5405-ZMYXQ,0.678413,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,8,74.6
5047-LHVLY,0.427075,1,1,train,Month-to-month,Mailed check,DSL,1,50.15
1442-OKRJE,0.103125,0,0,train,One year,Bank transfer (automatic),Fiber optic,66,103.15
4737-AQCPU,0.005085,0,0,train,Two year,Credit card (automatic),DSL,72,72.1
9158-VCTQB,0.252258,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,41,113.6
2808-CHTDM,0.016885,0,0,train,Two year,Mailed check,No,23,25.1
6311-UEUME,0.540406,1,1,train,Month-to-month,Electronic check,Fiber optic,29,78.9
0793-TWELN,0.681653,1,0,train,Month-to-month,Electronic check,Fiber optic,4,80.15
3283-WCWXT,0.037944,0,0,train,Two year,Mailed check,No,6,25.4
1060-ENTOF,0.097641,0,0,train,One year,Credit card (automatic),Fiber optic,67,105.4
0999-QXNSA,0.389171,1,0,train,Month-to-month,Mailed check,DSL,7,45.75
5451-MHQOF,0.032718,0,0,train,One year,Mailed check,No,56,24.45
4836-WNFNO,0.007012,0,0,train,Two year,Credit card (automatic),No,72,25.0
9225-BZLNZ,0.037809,0,0,train,Two year,Electronic check,DSL,72,85.25
0354-VXMJC,0.011437,0,0,train,Two year,Credit card (automatic),No,23,19.6
4422-QVIJA,0.12233,0,0,train,Month-to-month,Mailed check,DSL,35,50.15
9365-SRSZE,0.520078,1,0,train,Month-to-month,Electronic check,Fiber optic,27,70.55
6839-ITVZJ,0.192138,0,1,train,Month-to-month,Electronic check,DSL,26,60.05
8332-OSJDW,0.089984,0,0,train,One year,Mailed check,No,12,26.4
4735-BJKOU,0.009553,0,0,test,Two year,Mailed check,No,40,20.15
0274-JKUJR,0.383306,1,0,train,Month-to-month,Mailed check,DSL,7,58.85
5740-YHGTW,0.161436,0,0,train,Month-to-month,Credit card (automatic),Fiber optic,70,97.55
8917-SZTTJ,0.006955,0,0,train,Two year,Credit card (automatic),No,60,19.65
1696-MZVAU,0.079006,0,0,train,One year,Credit card (automatic),DSL,39,25.25
7359-WWYJV,0.030717,0,0,test,Two year,Credit card (automatic),Fiber optic,72,114.45
0375-HVGXO,0.704629,1,1,train,Month-to-month,Electronic check,DSL,1,34.7
4906-ZHGPK,0.100119,0,0,train,One year,Electronic check,DSL,54,70.7
8593-WHYHV,0.82562,1,1,test,Month-to-month,Electronic check,Fiber optic,3,85.3
3795-GWTRD,0.007239,0,0,test,Two year,Credit card (automatic),DSL,63,75.55
1298-PHBTI,0.046651,0,0,train,Two year,Electronic check,Fiber optic,71,84.8
6223-DHJGV,0.026246,0,0,test,One year,Mailed check,No,42,20.65
6961-MJKBO,0.005028,0,0,train,Two year,Bank transfer (automatic),No,47,20.45
6097-EQISJ,0.163685,0,1,train,One year,Credit card (automatic),Fiber optic,66,102.45
4423-YLHDV,0.486477,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,21,104.4
8158-WPEZG,0.411925,1,0,test,Month-to-month,Electronic check,DSL,11,35.65
0107-YHINA,0.835063,1,1,train,Month-to-month,Electronic check,Fiber optic,1,99.75
4918-FYJNT,0.291485,1,0,train,Month-to-month,Electronic check,Fiber optic,55,90.45
0727-BNRLG,0.05419,0,0,test,Two year,Credit card (automatic),Fiber optic,69,97.65
4854-CIDCF,0.631376,1,0,train,Month-to-month,Electronic check,Fiber optic,3,73.85
8640-SDGKB,0.577229,1,1,train,Month-to-month,Electronic check,DSL,4,74.4
3280-MRDOF,0.066652,0,0,train,Two year,Credit card (automatic),DSL,30,69.1
6435-SRWBJ,0.698577,1,0,train,Month-to-month,Electronic check,Fiber optic,5,82.75
9964-WBQDJ,0.011108,0,0,train,Two year,Credit card (automatic),No,71,24.4
6303-KFWSL,0.155416,0,0,train,One year,Electronic check,DSL,29,55.25
1702-CCFNJ,0.084852,0,0,train,Month-to-month,Bank transfer (automatic),DSL,52,61.35
8932-CZHRQ,0.034003,0,0,train,One year,Credit card (automatic),DSL,68,76.75
0386-CWRGM,0.007361,0,0,train,Two year,Mailed check,No,46,19.4
5515-RUGKN,0.408504,1,0,train,Month-to-month,Credit card (automatic),DSL,8,54.75
0404-AHASP,0.005237,0,0,train,Two year,Credit card (automatic),No,72,19.7
7279-NMVJC,0.036356,0,0,test,One year,Bank transfer (automatic),No,17,19.9
2081-VEYEH,0.749067,1,0,train,Month-to-month,Electronic check,Fiber optic,3,107.95
6407-UTSLV,0.686195,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,2,83.8
4116-TZAQJ,0.442105,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,9,74.25
9060-HJJRW,0.169207,0,0,train,One year,Credit card (automatic),DSL,51,56.4
2587-YNLES,0.030212,0,0,train,Two year,Mailed check,No,6,20.1
7398-SKNQZ,0.800405,1,0,train,Month-to-month,Electronic check,Fiber optic,3,94.9
5935-FCCNB,0.720137,1,0,train,Month-to-month,Electronic check,Fiber optic,17,94.2
1958-RNRKS,0.212706,0,0,train,Month-to-month,Electronic check,DSL,30,49.9
5136-RGMZO,0.249817,1,0,test,Month-to-month,Electronic check,DSL,31,71.05
8345-MVDYC,0.01428,0,0,test,Two year,Bank transfer (automatic),DSL,45,81.65
8226-BXGES,0.066512,0,0,train,One year,Bank transfer (automatic),Fiber optic,64,89.45
3877-JRJIP,0.67245,1,1,test,Month-to-month,Electronic check,DSL,1,59.85
8375-DKEBR,0.755928,1,1,test,Month-to-month,Electronic check,Fiber optic,1,69.6
9705-IOVQQ,0.234394,0,0,train,One year,Electronic check,Fiber optic,61,99.0
1015-OWJKI,0.19552,0,0,test,Month-to-month,Mailed check,No,1,19.05
7511-YMXVQ,0.674988,1,1,train,Month-to-month,Electronic check,DSL,9,45.4
2040-XBAVJ,0.027067,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,114.45
7551-JOHTI,0.190864,0,1,train,Month-to-month,Mailed check,No,1,19.5
8887-IPQNC,0.412318,1,0,train,Month-to-month,Mailed check,DSL,7,44.25
8646-JCOMS,0.091,0,0,test,One year,Bank transfer (automatic),Fiber optic,66,90.55
9804-ICWBG,0.729308,1,1,test,Month-to-month,Electronic check,Fiber optic,1,69.9
1222-KJNZD,0.048453,0,0,train,Month-to-month,Bank transfer (automatic),No,40,20.4
0106-GHRQR,0.346347,1,0,train,Month-to-month,Bank transfer (automatic),DSL,16,71.4
5318-IXUZF,0.668141,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,2,87.15
3768-VHXQO,0.009811,0,0,train,Two year,Credit card (automatic),No,67,24.85
8952-WCVCD,0.131541,0,0,train,One year,Bank transfer (automatic),Fiber optic,41,104.45
2418-TPEUN,0.012188,0,0,train,Two year,Credit card (automatic),No,56,19.8
3963-RYFNS,0.040262,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,116.45
3198-VELRD,0.772774,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,3,84.75
8540-ZQGEA,0.008722,0,0,train,Two year,Credit card (automatic),No,54,20.05
1320-REHCS,0.523119,1,0,train,Month-to-month,Electronic check,Fiber optic,52,110.75
4137-JOPHL,0.086178,0,0,test,Two year,Bank transfer (automatic),Fiber optic,50,89.7
9436-ZBZCT,0.60629,1,1,train,Month-to-month,Electronic check,Fiber optic,14,89.95
7801-CEDNV,0.051944,0,0,train,One year,Credit card (automatic),DSL,27,48.7
2057-BOYKM,0.028941,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,96.6
3658-QQJYD,0.06163,0,0,train,One year,Credit card (automatic),DSL,62,74.3
1803-BGNBD,0.323354,1,0,train,Month-to-month,Electronic check,DSL,12,54.3
0134-XWXCE,0.054297,0,0,test,One year,Bank transfer (automatic),DSL,44,74.85
6950-TWMYB,0.03791,0,0,train,Two year,Bank transfer (automatic),Fiber optic,54,79.95
5848-FHRFC,0.004646,0,0,train,Two year,Bank transfer (automatic),No,68,20.05
2243-FNMMI,0.074729,0,0,train,Month-to-month,Mailed check,No,20,19.4
2511-MORQY,0.064876,0,0,test,One year,Bank transfer (automatic),DSL,50,54.9
5356-KZCKT,0.019048,0,0,train,Two year,Credit card (automatic),No,58,24.45
9470-XCCEM,0.399389,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,35,89.65
6519-CFDBX,0.485611,1,0,train,Month-to-month,Electronic check,DSL,2,45.4
3902-MIVLE,0.011508,0,0,train,Two year,Mailed check,DSL,63,75.7
0409-WTMPL,0.19332,0,0,train,One year,Credit card (automatic),Fiber optic,58,110.65
8763-KIAFH,0.040497,0,0,test,One year,Mailed check,No,27,20.55
3669-WHAFY,0.041471,0,0,train,Two year,Credit card (automatic),Fiber optic,71,115.15
3055-VTCGS,0.04341,0,0,test,One year,Credit card (automatic),DSL,63,58.55
3144-KMTWZ,0.238081,0,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,71,93.25
7279-BUYWN,0.439824,1,1,test,Month-to-month,Electronic check,Fiber optic,41,113.2
7156-MHUGY,0.732419,1,1,train,Month-to-month,Electronic check,Fiber optic,13,90.5
7198-GLXTC,0.705148,1,1,test,Month-to-month,Electronic check,Fiber optic,2,79.0
2007-QVGAW,0.006681,0,0,train,Two year,Bank transfer (automatic),No,68,19.35
5207-PLSTK,0.318104,1,0,test,Month-to-month,Mailed check,DSL,1,48.75
2307-FYNNL,0.105818,0,0,test,Two year,Electronic check,Fiber optic,65,109.05
5605-XNWEN,0.014366,0,0,train,Two year,Bank transfer (automatic),No,72,25.0
2155-AMQRX,0.181629,0,0,test,Month-to-month,Credit card (automatic),DSL,28,54.9
6181-AXXYF,0.005794,0,0,train,Two year,Credit card (automatic),No,72,24.75
5091-HFAZW,0.665518,1,0,train,Month-to-month,Electronic check,Fiber optic,2,91.15
0516-VRYBW,0.026224,0,1,train,One year,Bank transfer (automatic),No,18,20.15
2519-LBNQL,0.357128,1,0,train,One year,Electronic check,Fiber optic,60,104.35
8623-ULFNQ,0.34941,1,0,test,Month-to-month,Electronic check,DSL,26,66.05
8380-PEFPE,0.676747,1,1,test,Month-to-month,Electronic check,Fiber optic,1,71.65
5687-DKDTV,0.177794,0,1,train,Month-to-month,Mailed check,No,4,20.35
1568-LJSZU,0.017214,0,0,train,Two year,Credit card (automatic),DSL,68,92.2
7530-HDYDS,0.216738,0,1,train,Month-to-month,Credit card (automatic),Fiber optic,38,84.25
7789-HKSBS,0.233349,0,0,train,One year,Bank transfer (automatic),Fiber optic,42,105.2
7416-CKTEP,0.010909,0,0,train,Two year,Bank transfer (automatic),No,57,19.6
2586-CWXVV,0.17495,0,0,train,Month-to-month,Electronic check,DSL,54,30.4
3096-IZETN,0.515322,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,12,78.1
2348-KCJLT,0.041339,0,0,train,One year,Mailed check,DSL,44,61.5
8401-EMUWF,0.106668,0,0,test,Month-to-month,Bank transfer (automatic),DSL,42,69.4
4193-IBKSW,0.007232,0,0,train,Two year,Bank transfer (automatic),No,72,24.75
5377-NDTOU,0.011402,0,0,train,Two year,Mailed check,DSL,71,91.05
5922-ABDVO,0.463805,1,1,train,Month-to-month,Mailed check,Fiber optic,19,89.65
2474-LCNUE,0.273113,1,0,train,Month-to-month,Credit card (automatic),DSL,23,73.65
0839-QNXME,0.012533,0,0,train,Two year,Credit card (automatic),No,30,19.4
3506-OVLKD,0.032109,0,0,test,One year,Bank transfer (automatic),No,35,26.2
9172-ANCRX,0.77734,1,1,train,Month-to-month,Electronic check,Fiber optic,10,98.7
6650-VJONK,0.424793,1,0,train,Month-to-month,Bank transfer (automatic),DSL,1,43.85
2178-PMGCJ,0.369874,1,0,test,Month-to-month,Mailed check,Fiber optic,22,69.7
7492-TAFJD,0.074702,0,0,test,Two year,Mailed check,DSL,7,38.55
2773-MADBQ,0.037351,0,0,train,Two year,Mailed check,DSL,36,53.1
6016-LVTJQ,0.04749,0,0,train,Month-to-month,Mailed check,No,34,20.65
7860-KSUGX,0.007685,0,0,train,Two year,Credit card (automatic),DSL,72,64.45
8966-KZXXA,0.011935,0,0,train,Two year,Credit card (automatic),No,36,25.1
6910-HADCM,0.641414,1,1,test,Month-to-month,Electronic check,Fiber optic,1,76.35
4816-LXZYW,0.426534,1,1,train,Month-to-month,Electronic check,Fiber optic,23,79.15
9606-PBKBQ,0.624079,1,1,train,Month-to-month,Electronic check,Fiber optic,32,85.0
5149-QYTTU,0.041798,0,0,train,One year,Credit card (automatic),Fiber optic,71,95.15
2070-XYMFH,0.511117,1,0,train,Month-to-month,Mailed check,Fiber optic,23,79.35
2085-BOJKI,0.34708,1,0,train,One year,Bank transfer (automatic),Fiber optic,17,96.65
0817-HSUSE,0.592335,1,0,train,Month-to-month,Electronic check,DSL,1,75.5
5442-PPTJY,0.024112,0,0,train,Two year,Mailed check,No,12,19.7
1927-QEWMY,0.00462,0,0,test,Two year,Credit card (automatic),No,72,20.5
1663-MHLHE,0.192286,0,0,train,Month-to-month,Mailed check,No,1,19.2
5663-QBGIS,0.082776,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,98.35
4450-MDZFX,0.203864,0,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,60,74.35
6701-DHKWQ,0.024196,0,0,train,Two year,Credit card (automatic),DSL,61,51.35
7554-AKDQF,0.345525,1,0,train,Month-to-month,Mailed check,DSL,6,45.65
3536-IQCTX,0.528939,1,1,train,Month-to-month,Electronic check,Fiber optic,32,85.3
4911-BANWH,0.39592,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,31,86.55
8496-EJAUI,0.361575,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,19,73.85
0794-YVSGE,0.003906,0,0,test,Two year,Bank transfer (automatic),No,72,20.3
5423-BHIXO,0.246273,1,0,train,Month-to-month,Electronic check,DSL,32,54.2
6908-VVYHM,0.36211,1,0,train,Month-to-month,Electronic check,Fiber optic,65,90.65
2959-EEXWB,0.151526,0,0,train,Month-to-month,Bank transfer (automatic),DSL,45,50.9
1839-UMACK,0.038793,0,0,train,One year,Electronic check,No,42,25.05
3030-YDNRM,0.742691,1,0,test,Month-to-month,Electronic check,Fiber optic,8,74.85
7321-KKSDU,0.011429,0,0,train,Two year,Mailed check,No,32,20.5
3402-XRIUO,0.166417,0,0,train,Month-to-month,Mailed check,DSL,22,63.55
3132-TVFDZ,0.396099,1,1,train,Month-to-month,Electronic check,DSL,57,44.85
8286-AFUYI,0.321781,1,0,train,Month-to-month,Electronic check,DSL,1,47.95
8080-DDEMJ,0.459193,1,1,test,Month-to-month,Electronic check,DSL,1,45.1
8356-WUAOJ,0.530787,1,0,train,Month-to-month,Electronic check,DSL,1,45.0
6365-MTGZX,0.465421,1,1,train,Month-to-month,Electronic check,Fiber optic,24,96.0
1349-WXNGG,0.179484,0,1,train,Month-to-month,Bank transfer (automatic),No,1,20.05
8058-DMYRU,0.50713,1,0,test,Month-to-month,Electronic check,Fiber optic,54,90.05
9350-ZXYJC,0.07687,0,0,train,Two year,Credit card (automatic),No,4,25.3
6990-YNRIO,0.033569,0,1,train,Two year,Bank transfer (automatic),Fiber optic,65,108.65
8958-JPTRR,0.038229,0,0,train,One year,Electronic check,No,56,24.3
6959-GQEGV,0.172586,0,0,train,Month-to-month,Electronic check,DSL,45,75.95
3173-WSSUE,0.003275,0,0,train,Two year,Credit card (automatic),No,71,19.7
1265-HVPZB,0.033997,0,0,test,One year,Credit card (automatic),DSL,59,66.4
4115-UMJFQ,0.055675,0,0,train,One year,Bank transfer (automatic),DSL,69,35.75
7369-TRPFD,0.039271,0,0,test,One year,Mailed check,No,19,18.8
1098-KFQEC,0.008431,0,0,train,Two year,Credit card (automatic),No,55,19.4
7190-XHTWJ,0.023925,0,0,train,One year,Mailed check,No,38,19.3
0621-TWIEM,0.405431,1,1,train,Month-to-month,Electronic check,DSL,10,45.55
3537-RYBHH,0.080451,0,0,train,Month-to-month,Credit card (automatic),DSL,47,67.45
2485-ITVKB,0.691259,1,1,test,Month-to-month,Electronic check,DSL,2,35.1
3669-OYSJI,0.313952,1,1,train,Month-to-month,Credit card (automatic),DSL,1,46.2
1612-EOHDH,0.412453,1,1,train,Month-to-month,Electronic check,DSL,1,45.15
6702-OHFWR,0.697154,1,1,train,Month-to-month,Electronic check,DSL,1,43.3
5296-BFCYD,0.009293,0,0,test,Two year,Mailed check,No,46,20.1
4510-PYUSH,0.074507,0,1,train,Month-to-month,Credit card (automatic),DSL,38,57.15
9359-JANWS,0.006013,0,0,train,Two year,Credit card (automatic),DSL,65,58.9
7517-SAWMO,0.397157,1,1,train,Month-to-month,Electronic check,Fiber optic,19,73.2
4143-HHPMK,0.406868,1,1,train,Month-to-month,Electronic check,Fiber optic,52,85.35
3279-DYZQM,0.003779,0,0,train,Two year,Mailed check,No,71,19.45
7054-LGEQW,0.343023,1,1,test,Month-to-month,Mailed check,DSL,1,45.95
0523-VNGTF,0.265344,1,0,train,Month-to-month,Electronic check,DSL,52,50.5
9575-IWCAZ,0.129981,0,0,train,One year,Mailed check,No,6,25.1
7105-MXJLL,0.14055,0,0,train,One year,Mailed check,DSL,26,60.7
7064-FRRSW,0.350015,1,0,train,One year,Electronic check,Fiber optic,48,99.0
7940-UQQUG,0.115276,0,0,train,One year,Bank transfer (automatic),Fiber optic,64,104.4
0923-PNFUB,0.664028,1,1,test,Month-to-month,Electronic check,Fiber optic,3,83.75
3961-SXAXY,0.435507,1,0,train,Month-to-month,Bank transfer (automatic),DSL,1,44.05
7010-BRBUU,0.006034,0,0,train,Two year,Credit card (automatic),No,72,24.1
3566-HJGPK,0.426101,1,0,train,Month-to-month,Mailed check,DSL,1,45.55
3062-ICYZQ,0.35362,1,0,train,Month-to-month,Electronic check,Fiber optic,51,93.8
9938-PRCVK,0.00562,0,0,train,Two year,Bank transfer (automatic),No,41,19.7
0973-KYVNF,0.012054,0,0,train,Two year,Credit card (automatic),DSL,72,70.65
5129-HHMZC,0.018507,0,0,train,Two year,Credit card (automatic),DSL,43,86.45
9637-CDTKZ,0.044169,0,0,test,Two year,Credit card (automatic),Fiber optic,72,114.1
3946-JEWRQ,0.243926,1,0,train,One year,Credit card (automatic),Fiber optic,47,95.2
7873-CVMAW,0.009971,0,0,train,Two year,Credit card (automatic),DSL,72,88.55
0463-WZZKO,0.220916,0,0,test,Month-to-month,Credit card (automatic),No,3,20.75
3494-JCHRQ,0.714069,1,1,train,Month-to-month,Electronic check,Fiber optic,1,70.05
6474-FVJLC,0.844875,1,1,train,Month-to-month,Electronic check,Fiber optic,2,86.0
4524-QCSSM,0.234935,0,0,test,Month-to-month,Bank transfer (automatic),DSL,26,44.65
5832-EXGTT,0.141625,0,0,train,Month-to-month,Mailed check,DSL,29,60.2
8840-DQLGN,0.287856,1,1,test,Month-to-month,Bank transfer (automatic),Fiber optic,35,100.5
2039-JONDJ,0.042788,0,0,train,One year,Bank transfer (automatic),DSL,27,55.45
7217-JYHOQ,0.090888,0,0,train,Month-to-month,Credit card (automatic),DSL,24,70.3
6695-FRVEC,0.008138,0,0,train,Two year,Bank transfer (automatic),DSL,67,60.4
4547-LYTDD,0.503753,1,1,test,Month-to-month,Electronic check,Fiber optic,16,72.65
9894-QMIMJ,0.046352,0,0,train,One year,Bank transfer (automatic),DSL,23,55.8
8069-YQQAJ,0.311717,1,0,train,Month-to-month,Mailed check,DSL,14,31.1
6770-XUAGN,0.272161,1,1,test,Month-to-month,Electronic check,No,1,21.0
4193-ORFCL,0.387497,1,1,train,Month-to-month,Mailed check,DSL,1,45.1
1636-NTNCO,0.633645,1,0,train,Month-to-month,Credit card (automatic),DSL,4,50.95
3466-WAESX,0.270562,1,0,test,Month-to-month,Electronic check,DSL,16,69.1
9281-PKKZE,0.315634,1,0,train,Month-to-month,Electronic check,DSL,46,43.95
3638-VBZTA,0.018116,0,0,train,Two year,Bank transfer (automatic),DSL,68,86.5
7459-IMVYU,0.084432,0,0,train,Month-to-month,Electronic check,DSL,38,69.95
7776-QWNFX,0.160465,0,1,train,Month-to-month,Bank transfer (automatic),DSL,30,50.4
6689-TCZHQ,0.703012,1,1,train,Month-to-month,Electronic check,Fiber optic,5,78.95
8563-OYMQY,0.42459,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,17,90.95
0754-EEBDC,0.039563,0,0,train,Two year,Mailed check,No,4,19.9
5777-ZPQNC,0.094477,0,0,train,One year,Electronic check,No,12,20.15
1951-IEYXM,0.013773,0,0,train,Two year,Credit card (automatic),DSL,72,90.6
3318-NMQXL,0.807117,1,0,train,Month-to-month,Electronic check,Fiber optic,3,92.0
3143-ILDAL,0.35752,1,1,train,Month-to-month,Electronic check,Fiber optic,56,94.45
1022-RKXDR,0.044707,0,0,train,One year,Mailed check,No,41,24.85
2361-FJWNO,0.041014,0,0,train,One year,Credit card (automatic),DSL,40,36.0
2272-UOINI,0.394403,1,0,train,Month-to-month,Electronic check,DSL,7,78.5
8232-UTFOZ,0.004368,0,0,train,Two year,Credit card (automatic),No,69,19.95
3750-YHRYO,0.068729,0,0,test,One year,Mailed check,No,7,20.65
6637-KYRCV,0.464481,1,0,train,Month-to-month,Electronic check,DSL,5,30.5
5668-MEISB,0.021822,0,0,train,Two year,Credit card (automatic),Fiber optic,72,106.1
0129-QMPDR,0.020813,0,0,train,One year,Bank transfer (automatic),No,44,20.5
7188-CBBBA,0.201569,0,0,train,One year,Electronic check,Fiber optic,65,95.5
5356-CSVSQ,0.487852,1,0,train,Month-to-month,Electronic check,DSL,3,64.6
3221-CJMSG,0.123183,0,0,train,Month-to-month,Credit card (automatic),DSL,24,51.1
4720-VSTSI,0.279361,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,44,84.8
3219-JQRSL,0.013675,0,0,train,Two year,Credit card (automatic),DSL,72,89.1
2801-NISEI,0.092453,0,0,train,Month-to-month,Electronic check,DSL,24,54.95
3946-MHCZW,0.35566,1,1,train,Month-to-month,Mailed check,DSL,1,50.9
4623-ZKHLY,0.097942,0,0,train,Month-to-month,Bank transfer (automatic),No,22,20.45
6732-VAILE,0.025071,0,0,train,Two year,Credit card (automatic),DSL,70,85.95
8201-AAXCB,0.265252,1,0,train,Month-to-month,Electronic check,DSL,25,60.35
7696-CFTAT,0.006458,0,0,train,Two year,Bank transfer (automatic),No,37,19.8
1845-CSBRZ,0.43393,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,22,85.35
2123-VSCOT,0.024129,0,0,train,Two year,Bank transfer (automatic),DSL,59,72.1
6651-AZVTJ,0.588881,1,1,test,Month-to-month,Electronic check,Fiber optic,49,99.8
4566-GOLUK,0.250922,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,47,107.35
2484-DGXPZ,0.068118,0,1,train,Month-to-month,Mailed check,No,31,19.55
